oid,t,lon,lat
18,1443651185,-4.479437,48.382866
4,1443651185,-4.48511,48.38135
3,1443651185,-4.6900234,48.088715
10,1443651191,-4.475265,48.16588
1,1443651192,-4.4657135,48.38251
2,1443651193,-4.496575,48.382427
4,1443651195,-4.485125,48.38135
3,1443651195,-4.6905417,48.088676
20,1443651196,-4.326845,48.09864
0,1443651198,-4.395137,48.118305
10,1443651201,-4.4753284,48.16587
2,1443651202,-4.4965715,48.38242
4,1443651204,-4.4851165,48.38136
3,1443651205,-4.691185,48.088634
0,1443651207,-4.3956985,48.118305
19,1443651209,-4.4860067,48.38064
10,1443651211,-4.475395,48.16585
1,1443651213,-4.46573,48.382492
2,1443651214,-4.496565,48.38241
4,1443651215,-4.48511,48.38135
3,1443651215,-4.691705,48.088566
0,1443651219,-4.3965583,48.118324
8,1443651219,-4.75905,47.94847
21,1443651219,-4.4859715,48.3807
7,1443651220,-4.4107165,48.154613
1,1443651221,-4.465737,48.382492
10,1443651221,-4.4754915,48.165855
2,1443651223,-4.496558,48.38241
3,1443651224,-4.6922917,48.0885
4,1443651224,-4.4851065,48.38134
0,1443651229,-4.397277,48.118317
7,1443651230,-4.4111066,48.154274
10,1443651231,-4.4755635,48.16585
1,1443651232,-4.4657435,48.38249
2,1443651232,-4.4965515,48.382404
4,1443651234,-4.4851017,48.38133
3,1443651235,-4.6928635,48.08844
20,1443651238,-4.3268433,48.098633
0,1443651239,-4.3979917,48.118294
7,1443651240,-4.411062,48.153847
10,1443651240,-4.475633,48.165848
2,1443651242,-4.496555,48.3824
1,1443651244,-4.4657435,48.382484
4,1443651245,-4.4851017,48.38132
3,1443651245,-4.6935067,48.08838
7,1443651249,-4.410732,48.153713
10,1443651251,-4.4757133,48.16584
1,1443651252,-4.4657416,48.382484
2,1443651253,-4.4965634,48.38241
3,1443651255,-4.694023,48.088326
4,1443651255,-4.48515,48.381294
23,1443651257,-4.4765115,48.33914
0,1443651258,-4.3994083,48.11825
7,1443651260,-4.4102182,48.153805
10,1443651260,-4.4757814,48.165825
1,1443651262,-4.4657416,48.38249
2,1443651262,-4.496577,48.38241
4,1443651264,-4.485152,48.38129
3,1443651265,-4.694675,48.088272
0,1443651267,-4.3999767,48.11824
12,1443651268,-4.4332333,48.12004
10,1443651270,-4.4758735,48.165806
24,1443651271,-4.452387,48.38467
12,1443651272,-4.4330516,48.120064
1,1443651273,-4.465745,48.38249
4,1443651274,-4.485155,48.381287
3,1443651275,-4.6951933,48.088215
0,1443651277,-4.400678,48.118225
0,1443651278,-4.4008183,48.118233
7,1443651280,-4.409613,48.1544
0,1443651281,-4.400962,48.118237
10,1443651281,-4.4759517,48.165787
2,1443651283,-4.4965982,48.38241
0,1443651284,-4.401173,48.11825
3,1443651284,-4.695765,48.08814
4,1443651285,-4.4851484,48.3813
5,1443651286,-4.4954467,48.383686
16,1443651288,-4.512665,48.370834
0,1443651289,-4.4015265,48.11828
0,1443651291,-4.40167,48.118294
1,1443651292,-4.4657435,48.382477
10,1443651292,-4.4760265,48.165783
2,1443651292,-4.496595,48.382404
4,1443651294,-4.4851418,48.381313
3,1443651294,-4.6963215,48.08805
26,1443651294,-4.4857583,48.37983
20,1443651298,-4.326832,48.09865
12,1443651298,-4.4314084,48.12024
0,1443651299,-4.40224,48.118313
7,1443651300,-4.409468,48.15518
10,1443651301,-4.47608,48.16578
2,1443651302,-4.4965916,48.382404
0,1443651302,-4.4024515,48.118313
0,1443651304,-4.4025917,48.118305
3,1443651305,-4.696945,48.08795
4,1443651305,-4.4851384,48.381313
12,1443651307,-4.43087,48.120327
5,1443651308,-4.4954567,48.383667
0,1443651308,-4.402875,48.1183
29,1443651308,-4.67826,48.088226
7,1443651309,-4.409593,48.155468
6,1443651310,-4.488042,48.37743
10,1443651311,-4.47616,48.16578
1,1443651312,-4.4657884,48.382465
4,1443651314,-4.485143,48.3813
0,1443651314,-4.403303,48.118282
3,1443651315,-4.6974483,48.087868
12,1443651318,-4.4302716,48.12043
0,1443651319,-4.403653,48.118267
10,1443651321,-4.476237,48.16577
2,1443651322,-4.496588,48.382397
0,1443651324,-4.404003,48.118267
4,1443651324,-4.4851418,48.381294
3,1443651325,-4.698068,48.087753
0,1443651328,-4.40428,48.11828
0,1443651330,-4.4044886,48.118294
11,1443651330,-4.4892635,48.3772
10,1443651331,-4.4763184,48.165768
1,1443651332,-4.4657865,48.382465
0,1443651334,-4.4047,48.118313
4,1443651334,-4.4851384,48.381287
3,1443651335,-4.698565,48.087666
0,1443651338,-4.4049816,48.118336
7,1443651340,-4.4112,48.15554
10,1443651341,-4.476382,48.165756
1,1443651341,-4.4657817,48.38247
2,1443651343,-4.496597,48.382393
4,1443651344,-4.48513,48.381294
0,1443651344,-4.405485,48.11836
3,1443651344,-4.6991234,48.087566
14,1443651347,-4.497035,48.2073
0,1443651350,-4.4058433,48.11837
7,1443651350,-4.4117665,48.155647
2,1443651352,-4.4966,48.38239
10,1443651352,-4.476472,48.165733
3,1443651354,-4.699703,48.08747
4,1443651354,-4.485125,48.381306
8,1443651359,-4.757335,47.942287
0,1443651359,-4.406485,48.118385
15,1443651360,-4.5161967,48.36837
10,1443651361,-4.4765434,48.165726
1,1443651362,-4.46575,48.38248
2,1443651362,-4.496597,48.38239
17,1443651363,-4.51477,48.369488
4,1443651364,-4.4851217,48.38132
3,1443651365,-4.7002583,48.08737
18,1443651365,-4.479437,48.382866
0,1443651368,-4.4071283,48.11838
1,1443651372,-4.4657383,48.38248
10,1443651372,-4.4766316,48.165726
2,1443651373,-4.496595,48.382393
4,1443651374,-4.4851184,48.381325
3,1443651375,-4.7008634,48.08726
0,1443651378,-4.4078417,48.11836
10,1443651381,-4.476705,48.16572
2,1443651382,-4.49659,48.3824
3,1443651385,-4.701435,48.087154
4,1443651385,-4.4851184,48.381325
0,1443651386,-4.4084115,48.118366
20,1443651388,-4.326823,48.098656
19,1443651389,-4.4860168,48.380646
0,1443651389,-4.408553,48.118374
0,1443651391,-4.408768,48.118385
1,1443651391,-4.4657435,48.38249
10,1443651391,-4.4767833,48.165718
4,1443651394,-4.48512,48.381325
3,1443651395,-4.70195,48.08705
20,1443651398,-4.326822,48.09865
0,1443651399,-4.4092684,48.118427
21,1443651400,-4.4860067,48.380745
10,1443651401,-4.4768634,48.165707
1,1443651402,-4.465747,48.38249
0,1443651402,-4.409557,48.11844
2,1443651403,-4.49657,48.38241
4,1443651404,-4.485125,48.38132
0,1443651405,-4.4097714,48.118446
3,1443651405,-4.7025084,48.086926
0,1443651407,-4.40992,48.118454
7,1443651410,-4.415312,48.154785
10,1443651412,-4.4769416,48.165695
1,1443651413,-4.4657583,48.382477
3,1443651414,-4.703057,48.086807
4,1443651414,-4.4851265,48.381317
0,1443651417,-4.4106383,48.118454
8,1443651419,-4.75665,47.939632
10,1443651420,-4.4769983,48.16569
2,1443651422,-4.4965568,48.3824
1,1443651422,-4.465765,48.382473
4,1443651424,-4.48512,48.38132
3,1443651425,-4.70361,48.08671
5,1443651427,-4.4954433,48.383625
0,1443651428,-4.411425,48.118435
7,1443651428,-4.4164934,48.154522
10,1443651432,-4.477082,48.16568
1,1443651432,-4.465765,48.382473
4,1443651434,-4.4851184,48.381325
2,1443651434,-4.496555,48.3824
3,1443651435,-4.70421,48.08657
23,1443651436,-4.4764185,48.3391
10,1443651441,-4.477142,48.165672
1,1443651442,-4.4657617,48.382473
2,1443651442,-4.4965615,48.3824
4,1443651444,-4.4851117,48.381332
3,1443651445,-4.7047133,48.08647
31,1443651446,-4.4162536,48.118065
5,1443651446,-4.495438,48.38363
20,1443651447,-4.3268285,48.09864
24,1443651449,-4.4524484,48.384655
31,1443651451,-4.4162536,48.118065
1,1443651451,-4.465773,48.382458
10,1443651451,-4.4772115,48.16567
4,1443651454,-4.4851084,48.381332
2,1443651454,-4.4965715,48.38241
3,1443651455,-4.705275,48.08635
31,1443651457,-4.4162536,48.118065
0,1443651458,-4.413553,48.118515
8,1443651458,-4.7562065,47.937958
31,1443651458,-4.4162536,48.118065
10,1443651461,-4.4772835,48.16567
31,1443651461,-4.4183,48.1179
1,1443651462,-4.4657917,48.382435
4,1443651464,-4.4851,48.381332
2,1443651464,-4.4965715,48.382423
3,1443651465,-4.7058983,48.086212
25,1443651466,-4.45912,48.386078
0,1443651467,-4.414195,48.11854
8,1443651469,-4.7560716,47.93749
16,1443651470,-4.512665,48.370834
9,1443651471,-4.7859983,47.952267
10,1443651472,-4.4773865,48.16567
4,1443651474,-4.4850984,48.381332
2,1443651474,-4.49658,48.38242
1,1443651474,-4.4657984,48.382427
3,1443651474,-4.7064133,48.0861
20,1443651477,-4.3268332,48.098637
0,1443651478,-4.414915,48.11856
8,1443651479,-4.7559433,47.937057
9,1443651480,-4.7859817,47.95185
10,1443651480,-4.477433,48.165665
1,1443651482,-4.4657965,48.382427
3,1443651485,-4.7069736,48.08597
31,1443651486,-4.4201465,48.1178
0,1443651488,-4.4157066,48.11861
31,1443651488,-4.420367,48.117786
8,1443651488,-4.75584,47.936665
9,1443651491,-4.785915,47.95135
31,1443651492,-4.4205885,48.117775
1,1443651492,-4.4657965,48.382427
10,1443651492,-4.47754,48.165665
12,1443651494,-4.4194684,48.12155
4,1443651494,-4.485103,48.38134
0,1443651495,-4.416215,48.11863
3,1443651495,-4.707607,48.085854
12,1443651497,-4.419288,48.12158
8,1443651498,-4.755735,47.936237
0,1443651498,-4.4164333,48.118626
9,1443651500,-4.785848,47.9509
10,1443651501,-4.4775968,48.16567
2,1443651502,-4.496607,48.382423
1,1443651502,-4.4658017,48.38242
0,1443651502,-4.416725,48.118607
0,1443651504,-4.416868,48.11859
4,1443651504,-4.4851084,48.381344
3,1443651505,-4.7081165,48.085754
11,1443651509,-4.4892635,48.377167
0,1443651509,-4.417155,48.11856
10,1443651511,-4.477665,48.16566
9,1443651511,-4.7857485,47.95045
0,1443651511,-4.41737,48.11854
1,1443651512,-4.465803,48.38242
4,1443651514,-4.48511,48.38134
3,1443651515,-4.70868,48.085632
0,1443651515,-4.417655,48.11851
8,1443651518,-4.7555084,47.935368
0,1443651518,-4.417868,48.11849
9,1443651520,-4.7856817,47.95005
0,1443651521,-4.418083,48.11847
10,1443651521,-4.4777417,48.165646
0,1443651524,-4.4182982,48.118454
22,1443651525,-4.4857235,48.381092
4,1443651525,-4.4851117,48.38134
3,1443651525,-4.7092714,48.085472
0,1443651528,-4.418515,48.118446
14,1443651528,-4.4970365,48.207294
31,1443651528,-4.423237,48.117626
22,1443651529,-4.485725,48.381096
9,1443651532,-4.785615,47.94955
10,1443651532,-4.477842,48.16564
1,1443651533,-4.4658165,48.382393
2,1443651534,-4.496607,48.382435
3,1443651535,-4.709777,48.085266
4,1443651535,-4.4851065,48.38134
0,1443651537,-4.419235,48.11841
15,1443651538,-4.516205,48.368347
9,1443651540,-4.785548,47.94915
10,1443651540,-4.47791,48.16564
0,1443651540,-4.419525,48.118404
17,1443651542,-4.5147533,48.369568
2,1443651543,-4.4966016,48.382435
18,1443651544,-4.4794383,48.382862
4,1443651544,-4.485103,48.381348
0,1443651545,-4.419885,48.11841
12,1443651545,-4.416375,48.121883
12,1443651545,-4.416375,48.121883
3,1443651545,-4.710223,48.085087
31,1443651547,-4.4245534,48.117535
5,1443651548,-4.495435,48.383686
0,1443651548,-4.420028,48.11841
0,1443651550,-4.4202433,48.11841
7,1443651550,-4.4241567,48.153732
9,1443651551,-4.785465,47.94865
10,1443651552,-4.478,48.165623
31,1443651552,-4.4249983,48.117504
1,1443651554,-4.4657984,48.38241
4,1443651554,-4.4851017,48.381348
2,1443651554,-4.4965935,48.382423
0,1443651555,-4.42053,48.11841
3,1443651556,-4.710768,48.084858
7,1443651558,-4.4247065,48.153854
0,1443651558,-4.420745,48.11841
9,1443651560,-4.785415,47.94825
10,1443651561,-4.4780536,48.165615
0,1443651562,-4.4210267,48.11841
1,1443651562,-4.4657865,48.38242
2,1443651562,-4.496588,48.382423
4,1443651564,-4.4851017,48.381348
3,1443651564,-4.7112217,48.084667
0,1443651568,-4.4214516,48.1184
7,1443651569,-4.425215,48.154095
19,1443651569,-4.485985,48.380672
1,1443651571,-4.4657764,48.382427
10,1443651571,-4.478115,48.165615
9,1443651571,-4.7853317,47.947765
4,1443651575,-4.4850984,48.381348
3,1443651575,-4.711735,48.084457
8,1443651578,-4.754785,47.932793
0,1443651578,-4.422155,48.11841
21,1443651579,-4.486055,48.380795
7,1443651579,-4.4256835,48.154427
9,1443651580,-4.7852817,47.947365
31,1443651580,-4.4269967,48.11743
10,1443651581,-4.4781866,48.16561
1,1443651582,-4.4657536,48.382446
2,1443651584,-4.496585,48.38242
4,1443651584,-4.485093,48.38135
3,1443651585,-4.7122817,48.084213
0,1443651587,-4.4227915,48.118393
31,1443651588,-4.427612,48.11739
7,1443651590,-4.42573,48.154785
10,1443651590,-4.4782534,48.1656
9,1443651591,-4.785215,47.946865
31,1443651592,-4.4279118,48.11736
0,1443651593,-4.423217,48.118374
0,1443651593,-4.423217,48.118374
1,1443651593,-4.465735,48.38247
0,1443651594,-4.4232883,48.118366
31,1443651594,-4.4280615,48.117348
3,1443651595,-4.71277,48.08402
4,1443651595,-4.485093,48.381348
20,1443651596,-4.3268385,48.098633
31,1443651596,-4.4282885,48.117325
0,1443651597,-4.4235,48.118347
27,1443651600,-4.357052,48.1227
9,1443651600,-4.785165,47.946484
7,1443651600,-4.4254565,48.155155
10,1443651601,-4.4783316,48.1656
1,1443651602,-4.4657416,48.38248
0,1443651602,-4.4238534,48.118305
4,1443651604,-4.4850984,48.381344
0,1443651605,-4.424063,48.11828
3,1443651605,-4.713215,48.08384
12,1443651607,-4.4125714,48.12233
0,1443651608,-4.424275,48.11825
7,1443651609,-4.4250617,48.155365
9,1443651610,-4.785082,47.946
10,1443651611,-4.4784017,48.165592
0,1443651612,-4.4245615,48.118225
1,1443651613,-4.46578,48.382473
4,1443651614,-4.485105,48.381332
31,1443651614,-4.429567,48.117233
3,1443651614,-4.7137165,48.083645
2,1443651614,-4.496578,48.38242
0,1443651615,-4.4248466,48.1182
23,1443651616,-4.476365,48.339096
0,1443651618,-4.42499,48.118187
27,1443651620,-4.3559318,48.122265
9,1443651620,-4.7849984,47.9456
10,1443651621,-4.478473,48.165592
4,1443651624,-4.48511,48.381325
3,1443651624,-4.7142234,48.083443
24,1443651627,-4.4524016,48.38464
0,1443651628,-4.4257035,48.118126
27,1443651628,-4.3555264,48.12204
7,1443651629,-4.4239783,48.155514
10,1443651631,-4.47855,48.16559
9,1443651631,-4.784915,47.945118
1,1443651632,-4.4657784,48.382492
3,1443651634,-4.714665,48.083267
2,1443651634,-4.4965816,48.38242
4,1443651635,-4.4851084,48.38132
31,1443651636,-4.4312,48.117126
0,1443651638,-4.4264216,48.11809
7,1443651639,-4.4233384,48.15547
9,1443651640,-4.784848,47.944717
10,1443651641,-4.4786234,48.165573
31,1443651642,-4.431637,48.11709
2,1443651644,-4.496587,48.382412
31,1443651644,-4.431783,48.117065
4,1443651644,-4.485105,48.381325
3,1443651645,-4.715258,48.083
0,1443651647,-4.4271417,48.118073
31,1443651648,-4.4320765,48.11704
8,1443651649,-4.753965,47.92972
7,1443651649,-4.42278,48.15534
16,1443651650,-4.512665,48.370834
10,1443651651,-4.4786882,48.165565
9,1443651652,-4.7847815,47.944233
1,1443651653,-4.4657383,48.382507
26,1443651654,-4.485765,48.37984
4,1443651654,-4.4851017,48.381336
3,1443651655,-4.7157617,48.082794
0,1443651657,-4.4277916,48.11807
9,1443651659,-4.784732,47.943832
8,1443651659,-4.75385,47.929295
7,1443651660,-4.4221716,48.15518
10,1443651661,-4.478765,48.165554
31,1443651662,-4.433182,48.116974
1,1443651662,-4.4657,48.382507
2,1443651663,-4.4965816,48.382412
4,1443651663,-4.4851017,48.38134
31,1443651664,-4.433255,48.116966
3,1443651665,-4.71624,48.08262
6,1443651667,-4.488042,48.37743
8,1443651668,-4.7537584,47.928913
0,1443651668,-4.42858,48.11806
31,1443651668,-4.43355,48.11695
10,1443651671,-4.47884,48.165546
1,1443651673,-4.46568,48.382515
4,1443651674,-4.485105,48.38134
3,1443651674,-4.716738,48.082424
31,1443651676,-4.4341383,48.11692
7,1443651678,-4.421098,48.15514
9,1443651680,-4.784565,47.94295
31,1443651680,-4.4344316,48.116905
10,1443651681,-4.4789186,48.16554
1,1443651682,-4.4656835,48.38252
31,1443651682,-4.4345765,48.116894
3,1443651684,-4.71724,48.08226
31,1443651684,-4.4347234,48.116886
2,1443651684,-4.496588,48.382416
4,1443651684,-4.4851084,48.381344
31,1443651686,-4.434873,48.11688
0,1443651688,-4.429995,48.118053
11,1443651689,-4.4892683,48.377174
10,1443651692,-4.4789934,48.165527
1,1443651692,-4.465695,48.382515
4,1443651694,-4.485113,48.381348
3,1443651694,-4.7177,48.0821
2,1443651694,-4.4965935,48.38242
31,1443651696,-4.435603,48.116833
8,1443651698,-4.7534566,47.927654
27,1443651698,-4.351928,48.12005
0,1443651698,-4.4307017,48.118027
7,1443651699,-4.419852,48.155174
9,1443651700,-4.7844315,47.94205
10,1443651701,-4.4790635,48.165524
2,1443651702,-4.4965916,48.38243
4,1443651704,-4.4851184,48.381348
3,1443651705,-4.7183084,48.081852
22,1443651707,-4.485715,48.38109
0,1443651707,-4.4314065,48.11799
7,1443651709,-4.419255,48.155205
14,1443651709,-4.497113,48.207306
27,1443651709,-4.3513885,48.1198
10,1443651711,-4.4791284,48.16552
9,1443651712,-4.784332,47.941566
1,1443651713,-4.465715,48.382492
4,1443651714,-4.485115,48.38135
20,1443651716,-4.32685,48.098633
3,1443651716,-4.7188168,48.081665
0,1443651718,-4.4321184,48.117928
0,1443651718,-4.4320483,48.117935
31,1443651719,-4.43723,48.11674
7,1443651720,-4.418598,48.15526
27,1443651720,-4.350835,48.11956
15,1443651720,-4.5161867,48.368362
10,1443651721,-4.479192,48.16552
0,1443651721,-4.43233,48.117897
1,1443651722,-4.465717,48.38249
17,1443651723,-4.51484,48.36962
2,1443651723,-4.4965935,48.382435
4,1443651724,-4.48511,48.381363
0,1443651725,-4.4326134,48.11786
18,1443651725,-4.4794383,48.38286
3,1443651725,-4.719265,48.081474
0,1443651728,-4.432825,48.11784
7,1443651729,-4.4180665,48.155285
27,1443651729,-4.3502717,48.11935
9,1443651730,-4.784215,47.94068
10,1443651731,-4.47926,48.165512
0,1443651731,-4.43304,48.11783
2,1443651732,-4.496597,48.382435
1,1443651733,-4.4657183,48.38248
3,1443651734,-4.7197666,48.08127
4,1443651734,-4.4851084,48.381367
0,1443651735,-4.433325,48.1178
7,1443651738,-4.4175334,48.15534
8,1443651738,-4.7529535,47.925995
0,1443651738,-4.433542,48.117786
27,1443651740,-4.3497066,48.119133
9,1443651740,-4.784165,47.940285
10,1443651741,-4.479325,48.16551
1,1443651742,-4.4657183,48.382473
2,1443651744,-4.4966,48.382435
4,1443651744,-4.4851117,48.381367
3,1443651745,-4.7203135,48.081055
19,1443651748,-4.485988,48.380665
0,1443651748,-4.4342566,48.117744
7,1443651749,-4.416937,48.15539
9,1443651750,-4.784098,47.9398
10,1443651752,-4.479397,48.16551
1,1443651752,-4.4657216,48.382465
3,1443651754,-4.7207117,48.080894
2,1443651754,-4.4966,48.382435
4,1443651755,-4.4851184,48.38136
0,1443651756,-4.43483,48.11773
5,1443651757,-4.495432,48.38369
20,1443651757,-4.326862,48.098625
27,1443651758,-4.34868,48.118767
8,1443651758,-4.752703,47.925163
0,1443651758,-4.4349732,48.117733
7,1443651759,-4.416283,48.15542
9,1443651760,-4.784015,47.939415
10,1443651761,-4.4794717,48.1655
0,1443651761,-4.4352584,48.117733
1,1443651762,-4.4657283,48.38246
2,1443651762,-4.496605,48.382435
0,1443651765,-4.435475,48.11773
3,1443651765,-4.7213235,48.08066
0,1443651767,-4.43569,48.117725
7,1443651769,-4.415692,48.15536
10,1443651770,-4.479532,48.16549
0,1443651771,-4.435905,48.11772
9,1443651771,-4.7839317,47.938934
1,1443651773,-4.4657316,48.382458
0,1443651774,-4.43612,48.117714
2,1443651774,-4.496605,48.38243
4,1443651774,-4.48511,48.38135
3,1443651776,-4.72183,48.080463
20,1443651776,-4.3268633,48.098633
0,1443651778,-4.436335,48.117714
7,1443651780,-4.41504,48.15531
9,1443651780,-4.7838483,47.938534
27,1443651780,-4.3474216,48.118305
10,1443651781,-4.47961,48.16548
2,1443651782,-4.496587,48.382442
1,1443651783,-4.46573,48.382458
4,1443651784,-4.4851,48.38135
3,1443651785,-4.7222967,48.08029
20,1443651787,-4.32687,48.098618
0,1443651788,-4.4371185,48.117714
8,1443651789,-4.752392,47.92394
7,1443651790,-4.4146085,48.15523
9,1443651790,-4.7837815,47.93807
10,1443651791,-4.479695,48.165474
2,1443651792,-4.496578,48.382454
1,1443651794,-4.465727,48.382454
3,1443651794,-4.7228065,48.080086
4,1443651794,-4.485095,48.38135
23,1443651796,-4.4763165,48.33904
0,1443651797,-4.43784,48.117687
9,1443651800,-4.783715,47.937668
10,1443651801,-4.479775,48.16547
1,1443651802,-4.4657216,48.382454
2,1443651804,-4.496587,48.382427
4,1443651804,-4.4850917,48.381348
24,1443651805,-4.4523735,48.38466
3,1443651805,-4.723345,48.079853
0,1443651808,-4.4385815,48.11767
9,1443651810,-4.783615,47.937183
10,1443651810,-4.479843,48.16546
1,1443651812,-4.465717,48.382454
3,1443651814,-4.7237415,48.079693
4,1443651814,-4.4850883,48.38134
2,1443651814,-4.4965935,48.38242
27,1443651818,-4.345225,48.117554
0,1443651819,-4.4394016,48.11765
7,1443651820,-4.4154735,48.154526
10,1443651821,-4.479922,48.165455
1,1443651822,-4.4657135,48.382454
4,1443651824,-4.4850864,48.38134
3,1443651825,-4.724273,48.079475
0,1443651827,-4.4400735,48.11763
25,1443651827,-4.45912,48.38603
31,1443651828,-4.4453316,48.1162
27,1443651829,-4.34452,48.117336
7,1443651829,-4.415875,48.1542
9,1443651830,-4.783465,47.936367
10,1443651830,-4.48,48.165455
1,1443651831,-4.4657135,48.382454
16,1443651831,-4.512665,48.370834
26,1443651834,-4.4857616,48.379826
4,1443651834,-4.4850883,48.38134
3,1443651835,-4.72481,48.07924
